property_master_id,derived_age_years,derived_area_per_bhk,derived_bathrooms_per_bhk,derived_carpet_efficiency,derived_floor_ratio,derived_locality_price_premium,derived_accessibility_score,derived_amenity_score,derived_hpi_growth,derived_local_price_growth,derived_rent_per_sqft,derived_rental_yield,derived_school_access,derived_hospital_access,derived_metro_access,derived_transit_density,derived_age_years_log1p,derived_area_per_bhk_log1p,derived_locality_price_premium_log1p,derived_amenity_score_log1p,derived_rent_per_sqft_log1p,derived_rental_yield_log1p,derived_school_access_log1p,derived_hospital_access_log1p,derived_metro_access_log1p,derived_city_locality,derived_market_regime
PROP-019F3655CAD4,9.5,467.5,1.5,0.833,1.0,1.0,50.0,11.0,1.05,-1.09,0.0,0.0,1.572,0.348,0.271,4.0,2.3514,6.1495,0.6931,2.4849,0.0,0.0,0.9447,0.2986,0.2398,Kolkata_Tollygunge,Stable
PROP-624B54066F73,9.5,800.0,1.33,0.833,0.75,1.0,28.4,2.0,8.22,2.2,0.0,0.0,0.317,0.239,0.24,1.0,2.3514,6.6859,0.6931,1.0986,0.0,0.0,0.2754,0.2143,0.2151,Kolkata_Gariahat,Growth
PROP-C325827617D3,9.5,333.33,1.0,0.833,0.8,1.0,19.2,0.0,0.0,2.08,0.0,0.0,0.539,0.087,0.157,0.0,2.3514,5.8121,0.6931,0.0,0.0,0.0,0.4311,0.0834,0.1458,Kolkata_Jodhpur Park,Declining
PROP-9FA3DC6C1BDE,9.5,400.0,2.0,0.975,0.5,1.0,43.3,14.0,0.0,2.08,0.0,0.0,0.28,0.396,0.589,2.0,2.3514,5.994,0.6931,2.7081,0.0,0.0,0.2469,0.3336,0.4631,Kolkata_Garia,Declining
PROP-35167E7F7B55,9.5,450.0,1.5,0.833,0.5,1.0,30.8,2.0,9.15,2.12,0.0,0.0,0.284,0.494,0.325,1.0,2.3514,6.1115,0.6931,1.0986,0.0,0.0,0.25,0.4015,0.2814,Kolkata_Baguiati,Growth
PROP-62F4E3613B3C,9.5,355.0,1.0,0.833,0.75,1.0,24.0,2.0,8.93,2.27,0.0,0.0,0.287,0.33,0.29,1.0,2.3514,5.8749,0.6931,1.0986,0.0,0.0,0.2523,0.2852,0.2546,Kolkata_Haltu,Growth
PROP-1BF79E1A13C3,9.5,466.0,1.5,0.833,0.5,1.0,9.2,0.0,1.05,-1.09,0.0,0.0,0.123,0.231,0.071,0.0,2.3514,6.1463,0.6931,0.0,0.0,0.0,0.116,0.2078,0.0686,Kolkata_Nagerbazar,Stable
PROP-4A17E09386D3,9.5,498.33,1.0,0.736,0.25,1.0,45.6,2.0,0.0,0.0,0.0,0.0,0.705,0.478,0.203,1.0,2.3514,6.2133,0.6931,1.0986,0.0,0.0,0.5336,0.3907,0.1848,Kolkata_Dum Dum Park,Declining
PROP-6E48515068CD,9.5,360.0,1.0,0.833,0.5,1.0,16.3,0.0,12.74,2.78,0.0,0.0,0.318,0.129,0.126,0.0,2.3514,5.8889,0.6931,0.0,0.0,0.0,0.2761,0.1213,0.1187,Kolkata_Dum Dum Cantonment,Growth
PROP-E796F9A9C029,9.5,291.67,1.0,0.833,0.75,1.0,43.3,14.0,12.11,3.15,0.0,0.0,0.28,0.396,0.589,2.0,2.3514,5.679,0.6931,2.7081,0.0,0.0,0.2469,0.3336,0.4631,Kolkata_Garia,Growth
PROP-202AF54D5DFD,9.5,441.67,1.0,0.833,0.5,1.0,19.8,1.0,8.73,1.79,0.0,0.0,0.243,0.244,0.156,0.0,2.3514,6.0928,0.6931,0.6931,0.0,0.0,0.2175,0.2183,0.145,Kolkata_Sodepur,Growth
PROP-9B66A02D0630,9.5,442.0,1.5,0.833,0.5,1.0,52.3,7.0,12.11,3.15,0.0,0.0,0.641,0.647,0.602,3.0,2.3514,6.0936,0.6931,2.0794,0.0,0.0,0.4953,0.499,0.4713,Kolkata_Behala,Growth
PROP-24E95C502029,9.5,442.67,1.0,0.833,0.5,1.0,29.6,2.0,0.0,0.0,0.0,0.0,0.475,0.304,0.182,1.0,2.3514,6.0951,0.6931,1.0986,0.0,0.0,0.3887,0.2654,0.1672,Kolkata_Santoshpur,Declining
PROP-A65D4022BCB0,9.5,330.0,1.0,0.833,1.0,1.0,28.4,2.0,0.0,2.18,0.0,0.0,0.317,0.239,0.24,1.0,2.3514,5.8021,0.6931,1.0986,0.0,0.0,0.2754,0.2143,0.2151,Kolkata_Gariahat,Declining
PROP-B03B0CA4817E,9.5,463.33,1.0,0.833,0.8,1.0,41.8,6.0,1.75,2.32,0.0,0.0,0.364,0.325,0.352,0.0,2.3514,6.1406,0.6931,1.9459,0.0,0.0,0.3104,0.2814,0.3016,Kolkata_Kasba,Stable
PROP-58B7AE50D315,9.5,465.5,1.5,0.833,0.2,1.0,56.6,8.0,12.11,3.15,0.0,0.0,1.597,0.6,0.343,1.0,2.3514,6.1453,0.6931,2.1972,0.0,0.0,0.9544,0.47,0.2949,Kolkata_Keshtopur,Growth
PROP-3E1764E34127,9.5,407.0,2.0,0.833,0.5,1.0,52.3,7.0,12.11,3.15,0.0,0.0,0.641,0.647,0.602,3.0,2.3514,6.0113,0.6931,2.0794,0.0,0.0,0.4953,0.499,0.4713,Kolkata_Behala,Growth
PROP-30E5D38DD361,9.5,347.0,1.0,0.833,0.5,1.0,36.8,7.0,8.02,1.62,0.0,0.0,0.396,0.344,0.335,2.0,2.3514,5.8522,0.6931,2.0794,0.0,0.0,0.3336,0.2957,0.2889,Kolkata_International Airport,Growth
PROP-5813DB9C761A,9.5,409.67,1.0,0.833,0.5,1.0,10.6,0.0,1.05,-1.09,0.0,0.0,0.188,0.134,0.14,0.0,2.3514,6.0178,0.6931,0.0,0.0,0.0,0.1723,0.1258,0.131,Kolkata_Baranagar,Stable
PROP-DC01DEE1AC33,9.5,317.5,1.0,0.833,1.0,1.0,8.5,0.0,8.73,1.79,0.0,0.0,0.133,0.201,0.068,0.0,2.3514,5.7636,0.6931,0.0,0.0,0.0,0.1249,0.1832,0.0658,Kolkata_Madhyamgram,Growth
PROP-F57AB92907EF,9.5,425.0,1.5,0.833,1.0,1.0,36.9,4.0,4.73,1.43,0.0,0.0,0.736,0.523,0.165,2.0,2.3514,6.0544,0.6931,1.6094,0.0,0.0,0.5516,0.4207,0.1527,Kolkata_Khardah,Stable
PROP-AEC989B18861,9.5,480.0,1.5,0.833,0.6,1.0,30.8,2.0,8.22,2.2,0.0,0.0,0.284,0.494,0.325,1.0,2.3514,6.1759,0.6931,1.0986,0.0,0.0,0.25,0.4015,0.2814,Kolkata_Baguiati,Growth
PROP-7C42082F905C,9.5,495.0,2.0,0.833,0.75,1.0,18.9,0.0,12.74,2.78,0.0,0.0,0.105,0.333,0.174,0.0,2.3514,6.2066,0.6931,0.0,0.0,0.0,0.0998,0.2874,0.1604,Kolkata_Barrackpore,Growth
PROP-56AF0594D7A6,9.5,493.33,1.0,0.833,0.5,1.0,42.2,1.0,2.19,2.02,0.0,0.0,0.383,0.932,0.636,0.0,2.3514,6.2032,0.6931,0.6931,0.0,0.0,0.3243,0.6586,0.4923,Kolkata_Ballygunge,Stable
PROP-9F3B18B83DDB,9.5,555.0,1.0,0.833,0.667,1.0,41.8,6.0,9.41,3.45,0.0,0.0,0.364,0.325,0.352,0.0,2.3514,6.3208,0.6931,1.9459,0.0,0.0,0.3104,0.2814,0.3016,Kolkata_Kasba,Growth
PROP-2F688BDC3ED3,9.5,425.0,1.5,0.833,0.333,1.0,22.9,2.0,8.22,2.2,0.0,0.0,0.562,0.131,0.126,1.0,2.3514,6.0544,0.6931,1.0986,0.0,0.0,0.446,0.1231,0.1187,Kolkata_Golf Green,Growth
PROP-4873F205FC38,9.5,370.0,1.0,0.833,0.0,1.0,47.5,5.0,8.73,1.79,0.0,0.0,1.391,0.309,0.284,1.0,2.3514,5.9162,0.6931,1.7918,0.0,0.0,0.8717,0.2693,0.25,Kolkata_Rajarhat,Growth
PROP-2375C3E7756E,9.5,423.5,1.5,0.833,0.6,1.0,52.3,7.0,2.19,2.02,0.0,0.0,0.641,0.647,0.602,3.0,2.3514,6.0509,0.6931,2.0794,0.0,0.0,0.4953,0.499,0.4713,Kolkata_Behala,Stable
PROP-C7B62A24327E,9.5,375.5,1.0,0.833,0.667,1.0,12.0,0.0,7.45,1.58,0.0,0.0,0.153,0.147,0.181,0.0,2.3514,5.9309,0.6931,0.0,0.0,0.0,0.1424,0.1371,0.1664,Kolkata_Mukundapur,Growth
PROP-85C9417C071B,9.5,476.67,1.0,0.839,0.75,1.0,51.5,14.0,8.02,1.62,0.0,0.0,1.271,0.337,0.354,3.0,2.3514,6.1689,0.6931,2.7081,0.0,0.0,0.8202,0.2904,0.3031,Kolkata_New Town,Growth
PROP-3379FC13E4D8,9.5,650.0,1.0,0.833,0.5,1.0,12.0,0.0,10.24,2.79,0.0,0.0,0.153,0.147,0.181,0.0,2.3514,6.4785,0.6931,0.0,0.0,0.0,0.1424,0.1371,0.1664,Kolkata_Mukundapur,Growth
PROP-BD39A4AD9F75,9.5,422.5,1.5,0.833,0.75,1.0,11.1,2.0,7.45,1.58,0.0,0.0,0.103,0.174,0.158,1.0,2.3514,6.0486,0.6931,1.0986,0.0,0.0,0.098,0.1604,0.1467,Kolkata_Thakurpukur,Growth
PROP-4EC8AB1155EF,9.5,440.0,1.5,0.833,0.75,1.0,51.0,7.0,8.02,1.62,0.0,0.0,0.347,1.869,1.016,2.0,2.3514,6.089,0.6931,2.0794,0.0,0.0,0.2979,1.054,0.7011,Kolkata_Kamdahari,Growth
PROP-F6E7B55FCFAE,9.5,387.0,1.0,0.84,0.25,1.0,47.5,5.0,0.0,2.08,0.0,0.0,1.391,0.309,0.284,1.0,2.3514,5.961,0.6931,1.7918,0.0,0.0,0.8717,0.2693,0.25,Kolkata_Rajarhat,Declining
PROP-FD153BE03388,9.5,447.75,0.75,0.833,0.0,1.0,52.3,7.0,8.02,1.62,0.0,0.0,0.641,0.647,0.602,3.0,2.3514,6.1065,0.6931,2.0794,0.0,0.0,0.4953,0.499,0.4713,Kolkata_Behala,Growth
PROP-0CD99260AC4A,9.5,390.0,1.0,0.641,0.667,1.0,37.2,3.0,12.74,2.78,0.0,0.0,0.648,0.322,0.258,0.0,2.3514,5.9687,0.6931,1.3863,0.0,0.0,0.4996,0.2791,0.2295,Kolkata_Behala Chowrasta,Growth
PROP-A10851D26DBC,9.5,600.0,2.0,0.833,1.0,1.0,9.2,0.0,8.73,1.79,0.0,0.0,0.123,0.231,0.071,0.0,2.3514,6.3986,0.6931,0.0,0.0,0.0,0.116,0.2078,0.0686,Kolkata_Nagerbazar,Growth
PROP-9ADE24823600,9.5,504.0,1.5,0.833,0.75,1.0,40.3,0.0,0.0,2.18,0.0,0.0,0.732,0.334,0.317,0.0,2.3514,6.2246,0.6931,0.0,0.0,0.0,0.5493,0.2882,0.2754,Kolkata_South Dum Dum,Declining
PROP-47C446F8EA16,9.5,508.0,1.0,0.833,0.091,1.0,21.6,3.0,12.11,3.15,0.0,0.0,0.286,0.22,0.17,1.0,2.3514,6.2324,0.6931,1.3863,0.0,0.0,0.2515,0.1989,0.157,Kolkata_Mahheshtala,Growth
PROP-4E82DD1E924C,9.5,570.0,1.5,0.833,0.143,1.0,39.0,2.0,4.73,1.43,0.0,0.0,0.471,0.37,0.399,1.0,2.3514,6.3474,0.6931,1.0986,0.0,0.0,0.3859,0.3148,0.3358,Kolkata_Lake Town,Stable
PROP-8231D2B5FCB4,9.5,354.0,1.0,0.833,0.4,1.0,8.5,0.0,0.0,2.18,0.0,0.0,0.133,0.201,0.068,0.0,2.3514,5.8721,0.6931,0.0,0.0,0.0,0.1249,0.1832,0.0658,Kolkata_Madhyamgram,Declining
PROP-83EE92FF8502,9.5,440.0,2.0,0.833,0.667,1.0,11.1,2.0,9.41,3.45,0.0,0.0,0.103,0.174,0.158,1.0,2.3514,6.089,0.6931,1.0986,0.0,0.0,0.098,0.1604,0.1467,Kolkata_Thakurpukur,Growth
PROP-92150372A3EC,9.5,365.0,1.0,0.833,0.5,1.0,8.6,0.0,8.93,2.27,0.0,0.0,0.128,0.121,0.077,0.0,2.3514,5.9026,0.6931,0.0,0.0,0.0,0.1204,0.1142,0.0742,Kolkata_Baghajatin,Growth
PROP-6016E7B67306,9.5,650.0,2.0,0.833,0.0,1.0,40.3,0.0,8.22,2.2,0.0,0.0,0.732,0.334,0.317,0.0,2.3514,6.4785,0.6931,0.0,0.0,0.0,0.5493,0.2882,0.2754,Kolkata_South Dum Dum,Growth
PROP-2E6FB4A9D3AE,9.5,650.0,2.0,0.833,0.5,1.0,46.9,5.0,8.73,1.79,0.0,0.0,0.379,0.716,0.48,1.0,2.3514,6.4785,0.6931,1.7918,0.0,0.0,0.3214,0.54,0.392,Kolkata_Paschim Putiary,Growth
PROP-D7149F5ACCC3,9.5,520.0,0.8,0.833,0.5,1.0,33.0,0.0,8.02,1.62,0.0,0.0,0.381,0.496,0.375,0.0,2.3514,6.2558,0.6931,0.0,0.0,0.0,0.3228,0.4028,0.3185,Kolkata_Habra,Growth
PROP-24AF12571C0A,9.5,600.0,1.5,0.833,1.0,1.0,45.6,2.0,4.48,-1.02,0.0,0.0,0.705,0.478,0.203,1.0,2.3514,6.3986,0.6931,1.0986,0.0,0.0,0.5336,0.3907,0.1848,Kolkata_Dum Dum Park,Stable
PROP-C30F74F8215D,9.5,405.0,1.5,0.833,1.0,1.0,32.9,7.0,7.45,1.58,0.0,0.0,0.244,0.184,0.454,3.0,2.3514,6.0064,0.6931,2.0794,0.0,0.0,0.2183,0.1689,0.3743,Kolkata_Birati,Growth
PROP-BCE9552F6DC2,9.5,266.67,0.67,0.833,0.5,1.0,7.0,0.0,0.0,2.08,0.0,0.0,0.185,0.085,0.058,0.0,2.3514,5.5898,0.6931,0.0,0.0,0.0,0.1697,0.0816,0.0564,Kolkata_Dakshineswar,Declining
PROP-9DECA5C597F4,9.5,566.67,1.0,0.833,1.0,1.0,43.3,14.0,8.93,2.27,0.0,0.0,0.28,0.396,0.589,2.0,2.3514,6.3415,0.6931,2.7081,0.0,0.0,0.2469,0.3336,0.4631,Kolkata_Garia,Growth
PROP-12559D27A1AA,9.5,348.5,1.0,0.833,0.5,1.0,10.8,0.0,1.75,2.32,0.0,0.0,0.123,0.207,0.099,0.0,2.3514,5.8565,0.6931,0.0,0.0,0.0,0.116,0.1881,0.0944,Kolkata_Ultadanga,Stable
PROP-E39591DB49A6,9.5,468.67,1.0,0.833,0.5,1.0,27.2,5.0,1.75,2.32,0.0,0.0,0.204,0.193,0.166,1.0,2.3514,6.152,0.6931,1.7918,0.0,0.0,0.1856,0.1765,0.1536,Kolkata_New Alipore,Stable
PROP-3469C7523B2C,9.5,307.5,1.0,0.833,0.25,1.0,34.1,4.0,1.75,2.32,0.0,0.0,1.02,0.42,0.175,2.0,2.3514,5.7317,0.6931,1.6094,0.0,0.0,0.7031,0.3507,0.1613,Kolkata_Berunanpukhuria,Stable
PROP-ED8FBD604D30,9.5,375.0,1.0,0.833,0.25,1.0,37.8,3.0,7.45,1.58,0.0,0.0,0.645,0.332,0.263,0.0,2.3514,5.9296,0.6931,1.3863,0.0,0.0,0.4977,0.2867,0.2335,Kolkata_Dunlop,Growth
PROP-44B3E75AF8EE,9.5,542.5,1.5,0.833,0.318,1.0,37.5,4.0,8.73,1.79,0.0,0.0,0.409,0.465,0.347,2.0,2.3514,6.298,0.6931,1.6094,0.0,0.0,0.3429,0.3819,0.2979,Kolkata_Salt Lake City,Growth
PROP-F1E0B4DF171D,9.5,466.67,1.0,0.833,0.75,1.0,47.5,8.0,12.74,2.78,0.0,0.0,0.713,0.274,0.556,1.0,2.3514,6.1478,0.6931,2.1972,0.0,0.0,0.5382,0.2422,0.4421,Kolkata_Belghoria,Growth
PROP-710C345E87A3,9.5,422.5,1.5,0.833,1.0,1.0,12.8,0.0,10.24,2.79,0.0,0.0,0.137,0.265,0.149,0.0,2.3514,6.0486,0.6931,0.0,0.0,0.0,0.1284,0.2351,0.1389,Kolkata_New Barrakpur,Growth
PROP-209599AF8803,9.5,337.5,0.75,0.833,0.5,1.0,51.0,11.0,8.02,1.62,0.0,0.0,0.558,0.575,0.633,4.0,2.3514,5.8245,0.6931,2.4849,0.0,0.0,0.4434,0.4543,0.4904,Kolkata_Jadavpur,Growth
PROP-14EA2D0D4F1A,9.5,496.5,1.5,0.833,0.5,1.0,18.5,0.0,0.0,0.0,0.0,0.0,0.146,0.402,0.259,0.0,2.3514,6.2096,0.6931,0.0,0.0,0.0,0.1363,0.3379,0.2303,Kolkata_Tiljala,Declining
PROP-10A1A286AF58,9.5,400.0,2.0,0.833,0.5,1.0,54.8,9.0,12.74,2.78,0.0,0.0,0.665,0.446,0.657,2.0,2.3514,5.994,0.6931,2.3026,0.0,0.0,0.5098,0.3688,0.505,Kolkata_Sarsuna,Growth
PROP-97161B865FA1,9.5,375.0,1.0,0.833,0.5,1.0,40.3,0.0,12.11,3.15,0.0,0.0,0.732,0.334,0.317,0.0,2.3514,5.9296,0.6931,0.0,0.0,0.0,0.5493,0.2882,0.2754,Kolkata_South Dum Dum,Growth
PROP-91AD8B00D735,9.5,920.0,1.0,0.833,0.5,1.0,54.8,9.0,12.11,3.15,0.0,0.0,0.665,0.446,0.657,2.0,2.3514,6.8255,0.6931,2.3026,0.0,0.0,0.5098,0.3688,0.505,Kolkata_Sarsuna,Growth
PROP-CC1B211EAA4D,9.5,475.0,1.5,0.674,0.2,1.0,19.8,1.0,8.73,1.79,0.0,0.0,0.243,0.244,0.156,0.0,2.3514,6.1654,0.6931,0.6931,0.0,0.0,0.2175,0.2183,0.145,Kolkata_Sodepur,Growth
PROP-75C16A76EB68,9.5,465.0,1.5,0.833,0.6,1.0,38.9,2.0,4.48,-1.02,0.0,0.0,0.371,0.416,0.747,1.0,2.3514,6.1442,0.6931,1.0986,0.0,0.0,0.3155,0.3478,0.5579,Kolkata_Barasat,Stable
PROP-756995A4DB5E,9.5,342.5,1.0,0.833,0.333,1.0,11.1,2.0,4.48,-1.02,0.0,0.0,0.103,0.174,0.158,1.0,2.3514,5.8392,0.6931,1.0986,0.0,0.0,0.098,0.1604,0.1467,Kolkata_Thakurpukur,Stable
PROP-746D24328ED4,9.5,416.67,1.0,0.833,1.0,1.0,10.4,2.0,8.22,2.2,0.0,0.0,0.094,0.117,0.1,1.0,2.3514,6.0347,0.6931,1.0986,0.0,0.0,0.0898,0.1106,0.0953,Kolkata_Garfa,Growth
PROP-958AD368D7B0,9.5,233.33,0.67,1.0,0.2,1.0,15.3,0.0,12.74,2.78,0.0,0.0,0.425,0.106,0.088,0.0,2.3514,5.4567,0.6931,0.0,0.0,0.0,0.3542,0.1007,0.0843,Kolkata_Dhakuria,Growth
PROP-DD2E0676A4DF,9.5,483.33,1.0,0.833,0.5,1.0,56.6,8.0,12.74,2.78,0.0,0.0,1.597,0.6,0.343,1.0,2.3514,6.1828,0.6931,2.1972,0.0,0.0,0.9544,0.47,0.2949,Kolkata_Keshtopur,Growth
PROP-553F926BF1AF,9.5,355.67,1.0,0.833,1.0,1.0,8.5,0.0,1.05,-1.09,0.0,0.0,0.133,0.201,0.068,0.0,2.3514,5.8768,0.6931,0.0,0.0,0.0,0.1249,0.1832,0.0658,Kolkata_Madhyamgram,Stable
PROP-824EFD6D0A7A,9.5,400.0,1.5,0.833,0.5,1.0,38.9,2.0,0.0,2.08,0.0,0.0,0.371,0.416,0.747,1.0,2.3514,5.994,0.6931,1.0986,0.0,0.0,0.3155,0.3478,0.5579,Kolkata_Barasat,Declining
PROP-4FDDD422AB26,9.5,426.67,1.0,0.833,0.5,1.0,33.2,3.0,7.45,1.58,0.0,0.0,0.693,0.231,0.189,1.0,2.3514,6.0584,0.6931,1.3863,0.0,0.0,0.5265,0.2078,0.1731,Kolkata_Hussainpur,Growth
PROP-1971A228467D,9.5,400.0,0.5,0.833,0.75,1.0,30.8,2.0,4.73,1.43,0.0,0.0,0.284,0.494,0.325,1.0,2.3514,5.994,0.6931,1.0986,0.0,0.0,0.25,0.4015,0.2814,Kolkata_Baguiati,Stable
PROP-01DEAD99037B,9.5,456.0,1.5,0.833,0.4,1.0,47.5,5.0,12.11,3.15,0.0,0.0,1.391,0.309,0.284,1.0,2.3514,6.1247,0.6931,1.7918,0.0,0.0,0.8717,0.2693,0.25,Kolkata_Rajarhat,Growth
PROP-D6EDFDC0FBD2,9.5,442.0,1.0,0.833,0.5,1.0,26.8,2.0,12.11,3.15,0.0,0.0,0.322,0.203,0.17,1.0,2.3514,6.0936,0.6931,1.0986,0.0,0.0,0.2791,0.1848,0.157,Kolkata_Kabardanga,Growth
PROP-5E82A59CB247,9.5,485.0,1.0,0.833,0.1,1.0,47.5,5.0,8.93,2.27,0.0,0.0,1.391,0.309,0.284,1.0,2.3514,6.1862,0.6931,1.7918,0.0,0.0,0.8717,0.2693,0.25,Kolkata_Rajarhat,Growth
PROP-8016D1DA55B4,9.5,283.33,1.0,0.833,1.0,1.0,50.3,15.0,8.73,1.79,0.0,0.0,0.593,0.463,0.434,4.0,2.3514,5.6501,0.6931,2.7726,0.0,0.0,0.4656,0.3805,0.3605,Kolkata_East Kolkata Township,Growth
PROP-89F54F900D90,9.5,428.5,1.5,0.833,0.25,1.0,18.9,0.0,10.24,2.79,0.0,0.0,0.105,0.333,0.174,0.0,2.3514,6.0626,0.6931,0.0,0.0,0.0,0.0998,0.2874,0.1604,Kolkata_Barrackpore,Growth
PROP-38BB3060ABC8,9.5,360.0,1.0,0.833,0.143,1.0,21.6,3.0,10.24,2.79,0.0,0.0,0.286,0.22,0.17,1.0,2.3514,5.8889,0.6931,1.3863,0.0,0.0,0.2515,0.1989,0.157,Kolkata_Mahheshtala,Growth
PROP-E48C7031881B,9.5,300.0,0.75,0.833,0.5,1.0,40.3,0.0,0.0,0.0,0.0,0.0,0.732,0.334,0.317,0.0,2.3514,5.7071,0.6931,0.0,0.0,0.0,0.5493,0.2882,0.2754,Kolkata_South Dum Dum,Declining
PROP-C0337393EF98,9.5,382.5,1.0,0.833,0.0,1.0,47.5,5.0,2.19,2.02,0.0,0.0,1.391,0.309,0.284,1.0,2.3514,5.9493,0.6931,1.7918,0.0,0.0,0.8717,0.2693,0.25,Kolkata_Rajarhat,Stable
PROP-58D90B8CF302,9.5,382.67,1.0,0.833,0.8,1.0,38.9,2.0,0.0,2.47,0.0,0.0,0.371,0.416,0.747,1.0,2.3514,5.9498,0.6931,1.0986,0.0,0.0,0.3155,0.3478,0.5579,Kolkata_Barasat,Declining
PROP-C883AD0F6A4D,9.5,475.0,1.5,0.833,0.2,1.0,43.3,14.0,12.11,3.15,0.0,0.0,0.28,0.396,0.589,2.0,2.3514,6.1654,0.6931,2.7081,0.0,0.0,0.2469,0.3336,0.4631,Kolkata_Garia,Growth
PROP-C80401DB7D03,9.5,495.0,1.0,0.833,0.8,1.0,27.2,5.0,1.75,2.32,0.0,0.0,0.204,0.193,0.166,1.0,2.3514,6.2066,0.6931,1.7918,0.0,0.0,0.1856,0.1765,0.1536,Kolkata_New Alipore,Stable
PROP-47CC6BA1CA37,9.5,385.0,1.0,0.792,0.5,1.0,19.8,1.0,0.0,2.08,0.0,0.0,0.243,0.244,0.156,0.0,2.3514,5.9558,0.6931,0.6931,0.0,0.0,0.2175,0.2183,0.145,Kolkata_Sodepur,Declining
PROP-0DAF453A990D,9.5,500.0,1.0,0.833,0.5,1.0,41.8,6.0,0.0,0.0,0.0,0.0,0.364,0.325,0.352,0.0,2.3514,6.2166,0.6931,1.9459,0.0,0.0,0.3104,0.2814,0.3016,Kolkata_Kasba,Declining
PROP-FED8CF498E3B,9.5,416.5,1.5,0.833,0.5,1.0,40.3,0.0,2.19,2.02,0.0,0.0,0.732,0.334,0.317,0.0,2.3514,6.0343,0.6931,0.0,0.0,0.0,0.5493,0.2882,0.2754,Kolkata_South Dum Dum,Stable
PROP-B34EA83BC01A,9.5,465.0,1.5,0.833,1.0,1.0,10.6,0.0,8.22,2.2,0.0,0.0,0.188,0.134,0.14,0.0,2.3514,6.1442,0.6931,0.0,0.0,0.0,0.1723,0.1258,0.131,Kolkata_Baranagar,Growth
PROP-B28495C13265,9.5,450.0,1.5,0.833,0.333,1.0,51.0,11.0,8.73,1.79,0.0,0.0,0.558,0.575,0.633,4.0,2.3514,6.1115,0.6931,2.4849,0.0,0.0,0.4434,0.4543,0.4904,Kolkata_Jadavpur,Growth
PROP-6F80415BF9F0,9.5,520.33,1.0,0.833,0.571,1.0,41.8,6.0,4.48,-1.02,0.0,0.0,0.364,0.325,0.352,0.0,2.3514,6.2564,0.6931,1.9459,0.0,0.0,0.3104,0.2814,0.3016,Kolkata_Kasba,Stable
PROP-3C8FDE4D0A3B,9.5,550.0,1.5,0.833,0.8,1.0,37.1,4.0,0.0,2.18,0.0,0.0,0.667,0.39,0.284,2.0,2.3514,6.3117,0.6931,1.6094,0.0,0.0,0.511,0.3293,0.25,Kolkata_Chinar Park,Declining
PROP-7987860BD545,9.5,462.5,1.5,0.833,0.5,1.0,41.8,6.0,0.0,0.0,0.0,0.0,0.364,0.325,0.352,0.0,2.3514,6.1388,0.6931,1.9459,0.0,0.0,0.3104,0.2814,0.3016,Kolkata_Kasba,Declining
PROP-6131EDA7F152,9.5,400.0,1.0,1.0,0.75,1.0,53.0,14.0,1.05,-1.09,0.0,0.0,0.89,0.405,0.444,4.0,2.3514,5.994,0.6931,2.7081,0.0,0.0,0.6366,0.34,0.3674,Kolkata_Kaikhali,Stable
PROP-D368031AEF69,9.5,500.0,2.0,0.833,1.0,1.0,50.0,11.0,0.0,2.18,0.0,0.0,1.572,0.348,0.271,4.0,2.3514,6.2166,0.6931,2.4849,0.0,0.0,0.9447,0.2986,0.2398,Kolkata_Tollygunge,Declining
PROP-D33FD2EDB1FC,9.5,450.0,1.0,0.833,1.0,1.0,45.9,6.0,0.0,2.47,0.0,0.0,0.696,0.248,0.25,1.0,2.3514,6.1115,0.6931,1.9459,0.0,0.0,0.5283,0.2215,0.2231,Kolkata_Bansdroni,Declining
PROP-3E5D567DF124,9.5,377.0,1.0,0.833,0.5,1.0,30.8,2.0,0.0,2.08,0.0,0.0,0.284,0.494,0.325,1.0,2.3514,5.9349,0.6931,1.0986,0.0,0.0,0.25,0.4015,0.2814,Kolkata_Baguiati,Declining
PROP-99D564CF9B8F,9.5,415.0,1.0,0.833,0.923,1.0,11.1,2.0,8.02,1.62,0.0,0.0,0.103,0.174,0.158,1.0,2.3514,6.0307,0.6931,1.0986,0.0,0.0,0.098,0.1604,0.1467,Kolkata_Thakurpukur,Growth
PROP-85DD373187DF,9.5,540.0,0.8,0.8,0.5,1.0,12.8,0.0,0.0,0.0,0.0,0.0,0.137,0.265,0.149,0.0,2.3514,6.2934,0.6931,0.0,0.0,0.0,0.1284,0.2351,0.1389,Kolkata_New Barrakpur,Declining
PROP-D3FED8A342FA,9.5,305.33,1.0,0.833,0.333,1.0,51.5,14.0,0.0,0.0,0.0,0.0,1.271,0.337,0.354,3.0,2.3514,5.7247,0.6931,2.7081,0.0,0.0,0.8202,0.2904,0.3031,Kolkata_New Town,Declining
PROP-6481E2019A70,9.5,434.75,0.75,0.833,0.5,1.0,51.5,14.0,1.75,2.32,0.0,0.0,1.271,0.337,0.354,3.0,2.3514,6.0771,0.6931,2.7081,0.0,0.0,0.8202,0.2904,0.3031,Kolkata_New Town,Stable
PROP-3696C85820B5,9.5,420.0,1.5,0.833,0.5,1.0,45.6,2.0,7.45,1.58,0.0,0.0,0.705,0.478,0.203,1.0,2.3514,6.0426,0.6931,1.0986,0.0,0.0,0.5336,0.3907,0.1848,Kolkata_Dum Dum Park,Growth
