property_master_id,city,locality,latitude,longitude,property_type,bhk,bathrooms,balconies,parking,carpet_area_sqft,builtup_area_sqft,super_builtup_area_sqft,plot_area_sqft,floor_no,total_floors,year_built,age_years,furnishing,facing,rera_registered,rera_id,listing_date,price_inr,price_lakhs,price_per_sqft,raw__property_name,raw__property_title,raw__price,raw__location,raw__description,rental_listing_count,avg_monthly_rent,median_monthly_rent,p25_monthly_rent,p75_monthly_rent,avg_rent_per_sqft,median_rent_per_sqft,avg_rental_area_sqft,rent_stddev,pct_furnished,pct_semi_furnished,dominant_bhk,rental_join_quality,annual_rent_estimate_inr,rental_yield_pct,listing_quarter,historical_quarter,hist_hpi_assessment,hist_hpi_market,hist_carpet_area_rate,hist_qoq_growth,hist_yoy_growth,hist_market_regime,hist_cpi_index,hist_cpi_yoy_growth,hist_cpi_3m_change,hist_cpi_12m_change
PROP-A0FFB9A45C51,Pune,Hadapsar,,,Apartment,1,2,0,,,642,,,1.0,5.0,,,,,0,,2019-11-15,3200000,32.0,4984.42,"Vardhaman Township,Vetal Nagar, Hadapsar,Pune","1 BHK Flat for sale in Hadapsar, Pune",₹32.0 L,"Vardhaman Township,Vetal Nagar, Hadapsar,Pune","1 BHK Apartment for sale in Hadapsar, Pune with modern-day amenities. This is an owner listed property and thus there is no brokerage involved. The Apartment is in Hadapsar which is a promising investment destination in Pune. This might be your chance to grab the best 1 BHK property for sale in Hadapsar. The property is on floor 1 and the total number of floors is 5. This 1 BHK Apartment is available at a reasonable price of Rs 32.0 L. Residents also need to pay maintenance charges of Rs 0. The built-up area is 642 Square feet. It enjoys a strategic location with many reputed and multispeciali.",104.0,25679.16,20500.0,12000.0,34000.0,28.13,27.76,862.26,20466.34,20.19,36.54,1.0,exact_locality,246000.0,7.6875,2019-Q4,2019-Q3,111.75,111.17,6495.48,1.53,6.6,Growth,77.5,4.59,1.97,3.4
PROP-5DE7CAAC6DAA,Pune,Lohegaon,,,Apartment,1,2,1,,,675,,,2.0,3.0,,,,,0,,2018-11-15,2950000,29.5,4370.37,"Kuthwad Colony, Lohegaon,Pune","1 BHK Flat for sale in Lohegaon, Pune",₹29.5 L,"Kuthwad Colony, Lohegaon,Pune","1 BHK Apartment for sale in Lohegaon, Pune with modern-day amenities. This is an owner listed property and thus there is no brokerage involved. The Apartment is in Lohegaon which is a promising investment destination in Pune. This might be your chance to grab the best 1 BHK property for sale in Lohegaon. The property is on floor 2 and the total number of floors is 3. The built-up area is 675 Square feet. This property has provision for 1 bathroom. It enjoys a strategic location with many reputed and multispeciality hospitals nearby like Orchid Hospital, CT Nursing Home | Best Gynecologist / Ma.",35.0,16742.86,16500.0,8000.0,22500.0,21.99,18.18,802.43,9065.43,11.43,28.57,2.0,exact_locality,198000.0,6.7119,2018-Q4,2018-Q3,104.83,104.21,6112.18,1.8,0.0,Declining,74.1,0.0,0.68,0.0
PROP-B99A92935ADD,Pune,Thergaon,,,Apartment,2,3,1,,,880,,,1.0,5.0,,,,,0,,2020-11-15,5500000,55.0,6250.0,"Power Nagar, Thergaon,Pune","2 BHK Flat for sale in Thergaon, Pune",₹55.0 L,"Power Nagar, Thergaon,Pune","Property for sale in Thergaon, Pune. This 2 BHK Apartment is located in Pune's most promising location. This property is posted by owner and there is no brokerage involved. It is on floor 1. The total number of floors in this building is 5. This Apartment's price is Rs 55.0 L. Homebuyers will also need to pay Rs 0 towards maintenance. The built-up area is 880 Square feet. This Apartment is strategically located within close distance of famous healthcare centres such as Aditya Birla Memorial Hospital, Kamat Hospital, and Saijyoti Hospital & ICU. Schools like Creative English Medium School, Madh.",8.0,21500.0,16500.0,12000.0,18500.0,29.86,31.0,675.62,19153.52,25.0,12.5,1.0,exact_locality,198000.0,3.6,2020-Q4,2020-Q3,114.46,114.12,6645.23,-0.47,2.43,Stable,83.4,7.61,2.84,5.9
PROP-8F876ABDB135,Pune,Old Sangvi,,,Apartment,1,2,0,,500.0,700,,,1.0,4.0,,,,,0,,2022-11-15,4200000,42.0,6000.0,Shreeji Heights,"1 BHK Flat for sale in Old Sangvi, Pune",₹42.0 L,"Shri Krupa Society, Old Sangvi,Pune","Property for sale in Pimpri Chinchwad, Pune. This 1 BHK Apartment is located in Pune's most promising location. This property is posted by owner and there is no brokerage involved. It is on floor 1. The total number of floors in this building is 4. This Apartment's price is Rs 42.0 L. Homebuyers will also need to pay Rs 700 towards maintenance. This Apartment is a spacious unit, with carpet area of 500 Square feet and is ideal for families. The built-up area is 700 Square feet. The property has 1 bedroom and 1 bathroom. This Apartment is strategically located within close distance of famous he.",2.0,10500.0,10500.0,9250.0,11750.0,20.27,20.27,525.0,3535.53,0.0,0.0,1.0,exact_locality,126000.0,3.0,2022-Q4,2022-Q3,140.92,141.75,8097.77,3.15,12.82,Growth,93.1,6.77,1.97,5.9
PROP-8B92C2A78410,Pune,Camp,,,Apartment,2,3,0,,,808,,,7.0,14.0,,,,,0,,2022-05-15,8500000,85.0,10519.8,kohinoor,"2 BHK Flat for sale in Camp, Pune",₹85.0 L,"Camp, Pune","Looking for a good 2 BHK Apartment in Camp, Pune? This property is in one of Pune's most popular locations. This is a no brokerage property. The property is on floor 7. Total number of floors is 14. Maintenance charges of this property is Rs 3000. This Apartment is available for Rs 85.0 L. This modern unit has a built-up area of 808 Square feet. There are 2 bedrooms and 2 bathroom. It is very close to some of city's best hospitals, such as, Apollo Spectra Hospitals, Jehangir Hospital, and Southern Command Hospital. Established schools, such as The Bishops School, St Vincents High School & Jr C.",2.0,21500.0,21500.0,20750.0,22250.0,38.72,38.72,555.0,2121.32,50.0,50.0,1.0,exact_locality,258000.0,3.0353,2022-Q2,2022-Q1,132.42,133.01,7632.65,3.21,11.23,Growth,89.6,7.82,2.63,6.5
PROP-FCFE7741EE4A,Pune,Katraj,,,Apartment,2,2,0,,,700,,,1.0,,,,Fully-Furnished,,0,,2018-05-15,5831000,58.31,8330.0,"Samruddhi Apartmments,Vighnaharta Nagar, Katraj,Pune","2 BHK Flat for sale in Katraj, Pune",₹58.31 L,"Samruddhi Apartmments,Vighnaharta Nagar, Katraj,Pune","-- Road-facing luxurious flat with ample Sunlight and Air. -- Prosperous Vastu. -- Self accommodation, first owner. -- Clear documentation. -- POP, Sliding windows. -- Safety grill entrance and to all windows. -- Chamfered Granite border on each window. -- New vitrified flooring -- Western toilets -- Highlighter wall -- Fully furnished. More About This Property Property for sale in Katraj, Pune. This 2 BHK Apartment is located in Pune's most promising location. This property is posted by owner and there is no brokerage involved. It is on floor 1. The total number of floors in this building is .",16.0,16713.56,13500.0,10000.0,20729.25,18.43,17.5,930.69,8844.77,12.5,43.75,1.0,exact_locality,162000.0,2.7783,2018-Q2,2018-Q1,101.0,100.5,5900.0,0.0,0.0,Declining,72.2,0.0,0.14,0.0
PROP-333C68C4F662,Pune,Rahatani,,,Apartment,3,3,0,,1135.0,1533,,,9.0,,,,,,0,,2022-08-15,10500000,105.0,6849.32,GoldFinger Tamara,"3 BHK Flat for sale in Rahatani, Pune",₹1.05 Cr,"Madhuban Colony, Rahatani,Pune","Looking for a 3 BHK Apartment for sale in Pune? Your search ends here. Buy this 3 BHK property in Pune's finest location, Pimpri Chinchwad. This is an owner listed property and there is no brokerage involved. It is on floor 9 out of 11 floors. This Apartment is available at a reasonable price of Rs 1.05 Cr. The built up area of this property is 1533 Square feet. It is spacious for a family and this property has a carpet area of 1135 Square feet. There are 3 bedrooms and 3 bathroom. There are a number of reputed schools in the vicinity such as Tambe Highschool, Swami Vivekanand National School.",1762.0,32222.55,23000.0,14550.0,35000.0,30.53,28.39,977.06,39456.8,21.11,33.09,2.0,city_fallback,276000.0,2.6286,2022-Q3,2022-Q2,136.62,136.97,7862.6,3.17,12.26,Growth,91.3,6.66,1.9,5.7
PROP-008F80C63D60,Pune,Vishrantwadi,,,Apartment,1,2,1,,,450,,,4.0,,,,,,0,,2020-05-15,3800000,38.0,8444.44,Ozone Classic,"1 BHK Flat for sale in Vishrantwadi, Pune",₹38.0 L,"Vadar Wadi, Vishrantwadi,Pune","A 1 BHK Apartment for sale in Vishrantwadi, Pune. Posted by Owner, No brokerage involved. This beautifully designed 1 BHK unit with all the modern-day comforts is one of Vishrantwadi's most desired properties. Contact now for more information. This 1 BHK unit is on floor 4. There are 4 floors in this property. The price of this Apartment is Rs 38.0 L. Maintenance charges come to Rs 0. Each unit has a built-up area of 450 Square feet. There are 1 bedroom. This residential property is near Barrister Vitthalrao Gadgil Prathamik School, Royce International School, and Euro Kids School. It is also .",12.0,22166.67,18000.0,12750.0,30500.0,28.02,27.43,753.17,11668.4,16.67,41.67,1.0,exact_locality,216000.0,5.6842,2020-Q2,2020-Q1,115.76,115.22,6716.68,1.6,6.61,Growth,79.7,7.12,0.76,5.3
PROP-D3AA218443DE,Pune,Chikhali,,,Apartment,1,2,0,,665.0,720,,,7.0,,,,,,0,,2021-08-15,3500000,35.0,4861.11,Kesar Valley,"1 BHK Flat for sale in Chikhali, Pune",₹35.0 L,"Chikhali, Pune","Looking for a 1 BHK Apartment for sale in Pune? Your search ends here. Buy this 1 BHK property in Pune's finest location, Pimpri Chinchwad. This is an owner listed property and there is no brokerage involved. It is on floor 7 out of 8 floors. This Apartment is available at a reasonable price of Rs 35.0 L. The built up area of this property is 720 Square feet. It is spacious for a family and this property has a carpet area of 665 Square feet. There are 1 bedroom and 1 bathroom. There are a number of reputed schools in the vicinity such as Sanskruti Preschool Day Care, Angel Field Pre-School, an.",5.0,18800.0,18000.0,17000.0,21000.0,20.33,20.2,969.4,2588.44,40.0,40.0,2.0,exact_locality,216000.0,6.1714,2021-Q3,2021-Q2,121.7,121.68,7044.02,2.23,5.83,Growth,85.6,5.55,3.01,4.5
PROP-DA00226ADDE9,Pune,Balewadi,,,Apartment,1,2,1,,,603,,,1.0,4.0,,,,,0,,2019-11-15,5000000,50.0,8291.87,Varad Residency,"1 BHK Flat for sale in Balewadi, Pune",₹50.0 L,"Balewadi, Pune","Best 1 BHK Apartment for modern-day lifestyle is now available for sale. No brokerage involved, Posted by Owner. Grab this 1 BHK property for sale in one of Pune's top location, Balewadi. It is situated on floor 1. The total number of floors in this Apartment is 4. The property price of this unit is Rs 50.0 L. Monthly maintenance costs Rs 1500. The carpet area of this unit is 500 Square feet. The built-up area is 603 Square feet. There are 1 bedroom and 1 bathroom. It is an ideal location for young families with kids, as this property is close to Vibgyor High International School, Bharati Vidy.",23.0,46473.91,35000.0,30000.0,46500.0,42.66,39.11,1048.43,30867.86,21.74,21.74,2.0,exact_locality,420000.0,8.4,2019-Q4,2019-Q3,111.75,111.17,6495.48,1.53,6.6,Growth,77.5,4.59,1.97,3.4
PROP-C1842098EDBE,Pune,Yerawada,,,Independent House,1,2,1,,,400,,,,,,,,,0,,2019-08-15,1100000,11.0,2750.0,"Yerawada, Pune","1 RK Independent House for sale in Yerawada, Pune",₹11.0 L,"Yerawada, Pune","1 RK Independent House for sale in Yerawada, Pune. This 1 RK unit is available in Yerawada and offers a premium lifestyle at the best price. This property is posted by owner and there is no brokerage involved. Contact now, for details. It is a desired purchase for any homebuyer in Yerawada. The price of this Independent House is Rs 12.0 L. Residents in this project also pay monthly maintenance charges of Rs 0. The built-up area is 400 Square feet. There are 1 bedroom and 1 bathroom. This property is at a walking distance from Sahyadri Super Speciality Hospital Nagar Road, Jehangir Hospital, an.",4.0,33125.0,17250.0,7875.0,42500.0,35.11,36.67,730.5,42269.72,0.0,25.0,1.0,exact_locality,207000.0,18.8182,2019-Q3,2019-Q2,110.07,109.71,6402.27,1.37,6.88,Growth,76.0,3.26,2.15,2.4
PROP-FB0D36CBD496,Pune,Lohegaon,,,Apartment,2,3,0,,,968,,,5.0,,,,,,0,,2022-08-15,4500000,45.0,4648.76,Shree Ram Hill View,"2 BHK Flat for sale in Lohegaon, Pune",₹45.0 L,"Shivnagar Chirke Colony, Lohegaon,Pune","A 2 BHK Apartment for sale in Lohegaon, Pune. Posted by Owner, No brokerage involved. This beautifully designed 2 BHK unit with all the modern-day comforts is one of Lohegaon's most desired properties. Contact now for more information. This 2 BHK unit is on floor 5. There are 8 floors in this property. The price of this Apartment is Rs 45.0 L. Maintenance charges come to Rs 0. Each unit has a built-up area of 968 Square feet. There are 2 bedrooms. This residential property is near Eyes English school, Shri Santa Tukaram Madhyamik Va Uchha Uadhyamik Vidyalaya, and Marathi School. It is also clo.",35.0,16742.86,16500.0,8000.0,22500.0,21.99,18.18,802.43,9065.43,11.43,28.57,2.0,exact_locality,198000.0,4.4,2022-Q3,2022-Q2,136.62,136.97,7862.6,3.17,12.26,Growth,91.3,6.66,1.9,5.7
PROP-73FBF94E1A0B,Pune,Narhe,,,Apartment,2,3,1,,740.0,950,,,8.0,10.0,,,,,0,,2022-05-15,4600000,46.0,4842.11,VK Silver Nest,"2 BHK Flat for sale in Narhe, Pune",₹46.0 L,"Narhe, Pune","Property for sale in Narhe, Pune. This 2 BHK Apartment is located in Pune's most promising location. This property is posted by owner and there is no brokerage involved. It is on floor 8. The total number of floors in this building is 10. This Apartment's price is Rs 46.0 L. Homebuyers will also need to pay Rs 800 towards maintenance. This Apartment is a spacious unit, with carpet area of 740 Square feet and is ideal for families. The built-up area is 950 Square feet. The property has 2 bedrooms and 1 bathroom. This Apartment is strategically located within close distance of famous healthcare .",12.0,11958.33,8250.0,6750.0,15000.0,16.59,16.25,699.17,8768.38,16.67,8.33,1.0,exact_locality,99000.0,2.1522,2022-Q2,2022-Q1,132.42,133.01,7632.65,3.21,11.23,Growth,89.6,7.82,2.63,6.5
PROP-FC8585E65185,Pune,Dattavadi,,,Apartment,2,3,1,,,1100,,,1.0,8.0,,,,,0,,2022-05-15,10000000,100.0,9090.91,Belvalkar Sarita Vaibhav B9 And B10,"2 BHK Flat for sale in Dattavadi, Pune",₹1.0 Cr,"Sarita Vihar Phase 2, Dattavadi,Pune","2 BHK Apartment for sale in Dattavadi, Pune with modern-day amenities. This is an owner listed property and thus there is no brokerage involved. The Apartment is in Dattavadi which is a promising investment destination in Pune. This might be your chance to grab the best 2 BHK property for sale in Dattavadi. The property is on floor 1 and the total number of floors is 8. This 2 BHK Apartment is available at a reasonable price of Rs 1.0 Cr. Residents also need to pay maintenance charges of Rs 2000. It is a very spacious property, spread over 950 Square feet. The built-up area is 1100 Square feet.",1762.0,32222.55,23000.0,14550.0,35000.0,30.53,28.39,977.06,39456.8,21.11,33.09,2.0,city_fallback,276000.0,2.76,2022-Q2,2022-Q1,132.42,133.01,7632.65,3.21,11.23,Growth,89.6,7.82,2.63,6.5
PROP-2F9E653D4A65,Pune,Baner,,,Apartment,2,3,0,,870.0,1160,,,6.0,7.0,,,,,0,,2019-05-15,9000000,90.0,7758.62,"Baner mohannagar ,Mohan Nagar Co-Op Society, Baner,Pune","2 BHK Flat for sale in Baner, Pune",₹90.0 L,"Baner mohannagar ,Mohan Nagar Co-Op Society, Baner,Pune","2 BHK Apartment for sale in Baner, Pune. This 2 BHK unit is available in Baner and offers a premium lifestyle at the best price. This property is posted by owner and there is no brokerage involved. Contact now, for details. It is a desired purchase for any homebuyer in Baner. It is on floor 6. The total number of floors is 7. The price of this Apartment is Rs 90.0 L. Residents in this project also pay monthly maintenance charges of Rs 1500. It is a good, spacious Apartment unit with carpet area of 870 Square feet. The built-up area is 1160 Square feet. There are 2 bedrooms and 2 bathroom. This.",43.0,78827.56,45000.0,35000.0,110000.0,48.45,43.8,1478.72,68790.41,30.23,48.84,3.0,exact_locality,540000.0,6.0,2019-Q2,2019-Q1,108.58,108.13,6319.91,1.98,7.5,Growth,74.4,3.05,1.22,2.2
PROP-F6B703E3FD12,Pune,Talegaon Dabhade,,,Apartment,2,2,1,,,585,,,4.0,8.0,,,,,0,,2018-08-15,3200000,32.0,5470.09,Xrbia Riverfront,"2 BHK Flat for sale in Talegaon Dabhade, Pune",₹32.0 L,"Yashwant Nagar, Talegaon Dabhade,Pune","2 BHK Apartment for sale in Pune. This property is in Talegaon Dabhade, which is a coveted investment location. This tastefully designed 2 BHK unit is among Pune's best properties. No brokerage to be paid for this property. This 2 BHK property is posted directly by Owner. Contact now for more details. This property in Pune is on floor 4. The total number of floors in this Apartment is 8. The price of the Apartment is Rs 32.0 L. Monthly maintenance charges come to Rs 1422. It is best suited for all kinds of families. Because this property is spacious, with a built-up area of 585 Square feet. Th.",5.0,13600.0,12000.0,8000.0,12000.0,18.58,17.14,730.0,9528.9,20.0,20.0,1.0,exact_locality,144000.0,4.5,2018-Q3,2018-Q2,102.98,102.33,6009.77,1.96,0.0,Declining,73.6,0.0,1.94,0.0
PROP-9AE8B659470E,Pune,Katraj,,,Apartment,1,2,0,,,470,,,5.0,15.0,,,,,0,,2020-08-15,3000000,30.0,6382.98,"Independent ,Vighnaharta Nagar, Katraj,Pune","1 BHK Flat for sale in Katraj, Pune",₹30.0 L,"Independent ,Vighnaharta Nagar, Katraj,Pune","Check out this 1 BHK Apartment for sale in Katraj, Pune. This property is posted by owner and thus there is no need to pay any broker amount. This 1 BHK Apartment is perfect for a modern-day lifestyle. Katraj is a promising location in Pune and this is one of the finest properties in the area. Buy this Apartment for sale now. It is located on floor 5. The total number of floors in this project is 15. The property's price is Rs 30.0 L. Residents in this property pay Rs 2000 towards maintenance. This property is a modern-day abode, with 470 Square feet built-up area. The carpet-area is 400 Squar.",16.0,16713.56,13500.0,10000.0,20729.25,18.43,17.5,930.69,8844.77,12.5,43.75,1.0,exact_locality,162000.0,5.4,2020-Q3,2020-Q2,115.0,114.63,6674.51,-0.66,4.48,Stable,81.1,6.71,1.76,5.1
PROP-DB6E46F069A3,Pune,Balewadi,,,Villa,4,6,1,,,6000,,,,,,,,,0,,2019-11-15,18000000,180.0,3000.0,"Balewadi, Pune","4 BHK Villa for sale in Balewadi, Pune",₹1.8 Cr,"Balewadi, Pune","4 BHK Villa for sale in Pune. This property is in Balewadi, which is a coveted investment location. This tastefully designed 4 BHK unit is among Pune's best properties. No brokerage to be paid for this property. This 4 BHK property is posted directly by Owner. Contact now for more details. The price of the Villa is Rs 1.8 Cr. Monthly maintenance charges come to Rs 0. It is best suited for all kinds of families. Because this property is spacious, with a built-up area of 6000 Square feet. Some of the very well-known and reputed speciality hospitals like Lifepoint Multispecialty Hospital, Dr.Moha.",23.0,46473.91,35000.0,30000.0,46500.0,42.66,39.11,1048.43,30867.86,21.74,21.74,2.0,exact_locality,420000.0,2.3333,2019-Q4,2019-Q3,111.75,111.17,6495.48,1.53,6.6,Growth,77.5,4.59,1.97,3.4
