city,locality,property_type,bhk,baths,has_balcony,area_sqft,price_lakhs,price_inr,price_per_sqft,description_clean,property_name,property_title,price_raw,location_raw
Kolkata,Behala,Apartment,2,3,1,884,40.0,4000000.0,4524.89,"A 2 BHK Apartment for sale in Behala, Kolkata. Posted by Owner, No brokerage involved. This beautifully designed 2 BHK unit with all the modern-day comforts is one of Behala's most desired properties. Contact now for more information. This 2 BHK unit is on floor 3. There are 4 floors in this property. The price of this Apartment is Rs 40.0 L. Each unit has a built-up area of 884 Square feet. This South-facing property has an excellent view. There are 2 bedrooms. There is provision for 2 bathroom. The Apartment in Behala, Kolkata has lift facility. Other facilities include provisions for Commun.","Swati Ananda Apartment,Bakultala, Behala,Kolkata","2 BHK Flat for sale in Behala, Kolkata",₹40.0 L,"Swati Ananda Apartment,Bakultala, Behala,Kolkata"
Kolkata,Santoshpur,Apartment,3,3,1,1328,92.0,9200000.0,6927.71,"Hiland park is a 9-tower gated complex with a whole range of societal amenities. Concerning the apartment itself, note that it originally had a standard Hiland Park C type 3BD layout on the 9th floor, which was reconfigured to a 2BD layout, open kitchen-living-dining space, a bar-cum-study and a slightly larger ensuite. The interesting features are: - Italian marble flooring in the living-dining areas; - larger kitchen and ensuite (with bathtub); - custom designed bar/bookshelves; - custom designed wall colours; - fancy curtains; - a vanity; - a fresh feel (never rented out or li.",Hiland Park,"3 BHK Flat for sale in Santoshpur, Kolkata",₹92.0 L,"1925, Chak Garia, Santoshpur,Kolkata"
Kolkata,Gariahat,Apartment,3,3,1,990,70.0,7000000.0,7070.71,"One of the finest property in Gariahat is now available for sale. This is a 3 BHK Apartment posted directly by owner. Make it yours now. It is on floor 3. It is a 3 storeyed building. The price of this Apartment is Rs 70.0 L. Other charges when you move into this property include maintenance, which is Rs 1000. This Apartment is spacious with a built-up area of 990 Square feet. The carpet area is 825 Square feet. There are 3 bedrooms and 2 bathroom. This property ensures you are a quick distance away from the city's best schools such as Modern High School, Delhi Public School (Junior School), a.","Hindustan Park, Gariahat,Kolkata","3 BHK Flat for sale in Gariahat, Kolkata",₹70.0 L,"Hindustan Park, Gariahat,Kolkata"
Kolkata,Kasba,Apartment,3,3,0,1390,88.0,8800000.0,6330.94,"Best 3 BHK Apartment for modern-day lifestyle is now available for sale. No brokerage involved, Posted by Owner. Grab this 3 BHK property for sale in one of Kolkata's top location, Kasba. It is situated on floor 4. The total number of floors in this Apartment is 5. The property price of this unit is Rs 88.0 L. The built-up area is 1390 Square feet. There are 3 bedrooms and 2 bathroom. It is an ideal location for young families with kids, as this property is close to Modern High School, Delhi Public School (Junior School), and Kendriya Vidyalaya. Healthcare facility is also close at hand with A.",Amrapali Niketan,"3 BHK Flat for sale in Kasba, Kolkata",₹88.0 L,"Bosepukur, Kasba,Kolkata"
Kolkata,Keshtopur,Apartment,2,3,1,931,32.59,3259000.0000000005,3500.54,"Looking for a good 2 BHK Apartment in Keshtopur, Kolkata? This property is in one of Kolkata's most popular locations. This is a no brokerage property. The property is on floor 1. Total number of floors is 5. This Apartment is available for Rs 32.59 L. This modern unit has a built-up area of 745 Square feet. The carpet area of this Apartment is 735 Square feet. This property has a good view and is South-East-facing. There are 2 bedrooms and 2 bathroom. It is very close to some of city's best hospitals, such as, Apollo Gleneagles Hospitals, Susrut Eye Foundation & Research Centre, and AMRI Hosp.","Niva enterprise ,Krishnapur, Keshtopur,Kolkata","2 BHK Flat for sale in Keshtopur, Kolkata",₹32.59 L,"Niva enterprise ,Krishnapur, Keshtopur,Kolkata"
Kolkata,Behala,Apartment,1,2,1,407,12.5,1250000.0,3071.25,"- 1BHK ground floor flat on Mahararani Indira Debi road , at Parnesree Pally. Behind EX.Mayor s bunglow, and close Chaata Park. Calm and quite place . - 5 minutes walk to market, 10 min walk to Bus stand and taxi stand, direct AC buses to Airport and to Howrah and Seaaldha. Rs 9 auto to Behalla tram depot Metro station. -Hospitals ,shools and college close by. - 10 min walk to lake with musical fountains. - Ready to move in flat, functionally furnished with 1Ton AC and small fridge. - Area 407 sq ft ( Super), ground floor flat in standalone building of 08 flats. Owners of land ,live in same bu.","parnasree ,Parnasree, Behala,Kolkata","1 BHK Flat for sale in Behala, Kolkata",₹12.5 L,"parnasree ,Parnasree, Behala,Kolkata"
Kolkata,International Airport,Apartment,2,2,1,694,22.0,2200000.0,3170.03,"2BHK Flat near Airport gate no 1 & 2. Belgharia expressway is approx 500m away & Durganagar rail station aporox 1.5km away. More About This Property Check out this 2 BHK Apartment for sale in Dum Dum, Kolkata. This property is posted by owner and thus there is no need to pay any broker amount. This 2 BHK Apartment is perfect for a modern-day lifestyle. Dum Dum is a promising location in Kolkata and this is one of the finest properties in the area. Buy this Apartment for sale now. It is located on floor 1. The total number of floors in this project is 2. The property's price is Rs 23.0 L. Res.","Sweet Home,Airport Gate no. 1, International Airport,Kolkata","2 BHK Flat for sale in International Airport, Kolkata",₹22.0 L,"Sweet Home,Airport Gate no. 1, International Airport,Kolkata"
Kolkata,Baranagar,Apartment,3,3,0,1229,70.0,7000000.0,5695.69,"3 BHK Apartment for sale in Kolkata. This property is in Baranagar, which is a coveted investment location. This tastefully designed 3 BHK unit is among Kolkata's best properties. No brokerage to be paid for this property. This 3 BHK property is posted directly by Owner. Contact now for more details. This property in Kolkata is on floor 7. The total number of floors in this Apartment is 14. The price of the Apartment is Rs 70.0 L. Monthly maintenance charges come to Rs 0. It is best suited for all kinds of families. Because this property is spacious, with a built-up area of 1229 Square feet. I.",Space Aurum,"3 BHK Flat for sale in Baranagar, Kolkata",₹70.0 L,"Joyshree, Baranagar,Kolkata"
Kolkata,Madhyamgram,Apartment,2,2,1,635,22.0,2200000.0,3464.57,"2 BHK Apartment for sale in Kolkata. This property is in Madhyamgram, which is a coveted investment location. This tastefully designed 2 BHK unit is among Kolkata's best properties. No brokerage to be paid for this property. This 2 BHK property is posted directly by Owner. Contact now for more details. This property in Kolkata is on floor 3. The total number of floors in this Apartment is 3. The price of the Apartment is Rs 22.0 L. Monthly maintenance charges come to Rs 1000. It is best suited for all kinds of families. Because this property is spacious, with a built-up area of 635 Square feet.",MCK Lotus,"2 BHK Flat for sale in Madhyamgram, Kolkata",₹22.0 L,"Harish Nagar, Madhyamgram,Kolkata"
Kolkata,Khardah,Apartment,2,3,1,850,19.0,1900000.0,2235.29,"2 BHK Apartment for sale in Kolkata. This property is in Khardaha, which is a coveted investment location. This tastefully designed 2 BHK unit is among Kolkata's best properties. No brokerage to be paid for this property. This 2 BHK property is posted directly by Owner. Contact now for more details. This property in Kolkata is on floor 3. The total number of floors in this Apartment is 3. The price of the Apartment is Rs 19.0 L. It is best suited for all kinds of families. Because this property is spacious, with a built-up area of 850 Square feet. This is a North facing property. It has 2 bath.","Jole Doba Para, Khardah,Kolkata","2 BHK Flat for sale in Khardah, Kolkata",₹19.0 L,"Jole Doba Para, Khardah,Kolkata"
Kolkata,Baguiati,Apartment,2,3,1,960,22.5,2250000.0,2343.75,"Check out this 2 BHK Apartment for sale in Rajarhat, Kolkata. This property is posted by owner and thus there is no need to pay any broker amount. This 2 BHK Apartment is perfect for a modern-day lifestyle. Rajarhat is a promising location in Kolkata and this is one of the finest properties in the area. Buy this Apartment for sale now. It is located on floor 3. The total number of floors in this project is 5. The property's price is Rs 22.5 L. Residents in this property pay Rs 500 towards maintenance. This property is a modern-day abode, with 960 Square feet built-up area. The carpet-area is 7.",Sankho Deep Apartment,"2 BHK Flat for sale in Baguiati, Kolkata",₹22.5 L,"Jyangra, Baguiati,Kolkata"
Kolkata,Barrackpore,Apartment,1,2,1,495,12.0,1200000.0,2424.24,"One of the finest property in Barrackpore is now available for sale. This is a 1 BHK Apartment posted directly by owner. Make it yours now. It is on floor 3. It is a 4 storeyed building. The price of this Apartment is Rs 12.0 L. Other charges when you move into this property include maintenance, which is Rs 650. This Apartment is spacious with a built-up area of 495 Square feet. There are 1 bedroom and 1 bathroom. This property ensures you are a quick distance away from the city's best schools such as H/o SDMI EDUCATIONAL INSTITUTE, The Cambridge School Barrackpore, and Navoday Kg School. It i.","Barrackpore, Kolkata","1 BHK Flat for sale in Barrackpore, Kolkata",₹12.0 L,"Barrackpore, Kolkata"
Kolkata,Ballygunge,Apartment,3,3,1,1480,130.0,13000000.0,8783.78,"*Gorachand Road 3 BHK for immediate sale* > 3 BHK flat + 1 store room > Flat# 2A, 2nd floor> 2 Varandahs> 3 toilets> Amenities: lift, cctv, security guard > Size: 1480 sq.ft. approx> On the 2nd floor > Facing: South west> 1 covered car parking > Within gated community> Society Name: 'Sugam Ashray'> Location attraction: Don Bosco School, Park Circus Maidan, Chittaranjan Hospital> LM: SBI Bank (Chittaranjan Hospital)> Expected Price: 1.6 Cr (negotiable) More About This Property 3 BHK Apartment for sale in Kolkata. This property is in Beniapukur, which is a coveted investment location. This taste.","Sugam Ashray,Park Circus, Ballygunge,Kolkata","3 BHK Flat for sale in Ballygunge, Kolkata",₹1.3 Cr,"Sugam Ashray,Park Circus, Ballygunge,Kolkata"
Kolkata,Kasba,Apartment,3,3,1,1665,180.0,18000000.0,10810.81,"3 BHK Apartment for sale in Kasba, Kolkata with modern-day amenities. This is an owner listed property and thus there is no brokerage involved. The Apartment is in Kasba which is a promising investment destination in Kolkata. This might be your chance to grab the best 3 BHK property for sale in Kasba. The property is on floor 8 and the total number of floors is 12. This 3 BHK Apartment is available at a reasonable price of Rs 1.8 Cr. Residents also need to pay maintenance charges of Rs 4000. It is a very spacious property, spread over 1200 Square feet. The built-up area is 1665 Square feet. Th.",Shivom Astera,"3 BHK Flat for sale in Kasba, Kolkata",₹1.8 Cr,"Naskarhat, Kasba,Kolkata"
Kolkata,Golf Green,Apartment,2,3,0,850,45.5,4550000.0,5352.94,"Check out this 2 BHK Apartment for sale in Golf Green, Kolkata. This property is posted by owner and thus there is no need to pay any broker amount. This 2 BHK Apartment is perfect for a modern-day lifestyle. Golf Green is a promising location in Kolkata and this is one of the finest properties in the area. Buy this Apartment for sale now. It is located on floor 1. The total number of floors in this project is 3. The property's price is Rs 45.5 L. Residents in this property pay Rs 250 towards maintenance. This property is a modern-day abode, with 850 Square feet built-up area. The carpet-area .","Golf Green, Kolkata","2 BHK Flat for sale in Golf Green, Kolkata",₹45.5 L,"Golf Green, Kolkata"
Kolkata,Rajarhat,Apartment,2,2,1,740,16.0,1600000.0,2162.16,"5 kms distance from Kolkata Airport, 2.5 kms distance from New Town, City Centre 2, Connected with Bus, Auto, Rickshaw to VIP Road. Location is superb More About This Property 2 BHK Apartment for sale in Hatiara, Kolkata with modern-day amenities. This is an owner listed property and thus there is no brokerage involved. The Apartment is in Hatiara which is a promising investment destination in Kolkata. This might be your chance to grab the best 2 BHK property for sale in Hatiara. The property is on floor 0 and the total number of floors is 5. This 2 BHK Apartment is available at a reasonable p.","Budding Buds Apartment,Hatiara, Rajarhat,Kolkata","2 BHK Flat for sale in Rajarhat, Kolkata",₹16.0 L,"Budding Buds Apartment,Hatiara, Rajarhat,Kolkata"
Kolkata,Behala,Apartment,2,3,1,847,36.42,3642000.0,4299.88,"Looking for a good 2 BHK Apartment in Behala, Kolkata? This property is in one of Kolkata's most popular locations. This is a no brokerage property. The property is on floor 3. Total number of floors is 5. This Apartment is available for Rs 36.42 L. This modern unit has a built-up area of 847 Square feet. There are 2 bedrooms and 2 bathroom. It is very close to some of city's best hospitals, such as, Woodlands Service Station, The Calcutta Medical Research Institute, and Command Hospital. Established schools, such as Sri Sri Academy, Dav Public School, and Amarendra Nath Smriti G.S.F.P. School.","198A Raj Enclave,Naskarpur, Behala,Kolkata","2 BHK Flat for sale in Behala, Kolkata",₹36.42 L,"198A Raj Enclave,Naskarpur, Behala,Kolkata"
